species,rep,obs,time,elapsed,date,hhmmss,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_?F,ID,Duration,Fo,F1,F2,Fmax,T@HIR,T@F1,T@F2,T@Fmax,Qin,Qabs,alpha,convert,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,?Pcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,?CO2,CO2_s_d,CO2_r_d,?H2O,CO2_a,CO2_b,H2O_a,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,CO2_s:MN,CO2_s:SLP,CO2_s:SD,CO2_s:OK,VPDleaf:MN,VPDleaf:SLP,VPDleaf:SD,VPDleaf:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccH2O_hum,CO2_hrs,AccH2O_des,AccCO2_soda,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
ME034,plant_2,3,1563824218,301,20190722 14:36:57,14:36:57,1563824218,0.001105231,1.509076768,400.015,357.1945271,35.50530674,39.76168221,0.072754188,3.403740167,0.071901174,0.04501404,8.206918916,25.39790874,25.003,3.180246343,51.26093819,1.689738546,3.296347288,1.490507797,-48.74068708,110.6152708,6.895238871,76.97674149,-0.041115032,0.046155226,3.450656083,0,0,1,0,52674.05525,MPF-7010-20190722-12_45_36,82.75192308,624.4570769,541.7051538,0.867481808,-0.262470148,MPF-7013-20190722-14_40_10,203.47,625.763,0.674844949,0.5,41.99945862,1.509076768,14.17156126,0.76796327,0.042180232,-0.002086929,DARK-7014-20190722-14_40_12,145.2,480.563,0.878746387,-0.002724891,0.777687635,-0.002410764,7013,300,300,300,7120.21,606.156,-0.0058878,-6.0163,-,-,-,-,-,-,-,-,-,-,49.839,41.99945862,0.842702675,0.19540535,1563824218,400.015,400.705,16.9993,16.6151,499.956,99.2005,0.199978,25.6058,25.003,999.9,0,0,9995,0,0.227399,-0.689667,406.932,407.475,0.384218,399.255,400.705,16.8343,16.6151,1.68634,1.64823,14.7713,14.4172,49.839,21:35:46,0.100166,0,202.765,4.99951,129.396,404.63,38.125,42.625,40.562,42.875,41.5,40.35,4.49,0,150.2,203.47,-4.748170934,-1.578632456,129.7587308,15,1563824129,14:35:28,50,0.76,0.165,401,17,0.42,0.24,400.0301429,0.121090909,0.012962531,1,1.491894372,-0.001940404,0.000858117,1,2,2,2/2,2.96226,2.79156,0.0928136,0.0956512,0.0881598,0.0897305,20935.6,27144.4,23390.4,27701.3,31140.2,33455.1,37396.5,40088.2,1.97508,2.0135,-0.0157133,0,25.2607,999.9,51.471,28.56,20.3416,61.731,29.1747,1,0.110465,2.00473,20.1858,5.26371,12.0159,4.9991,3.28763,9999,567.2,9999,9999,1.87838,1.88339,1.88126,1.87836,1.87811,1.8803,1.87924,1.87531,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.76,0.165,2,511.592,512.619,23.3143,28.5974,30.0005,28.5338,28.4839,20.3441,25.3675,45.5688,23.3105,400.744,16.5314,99.6901,99.9654
ME034,plant_2,4,1563824368,451.5,20190722 14:39:28,14:39:28,1563824368,0.001828298,3.946066965,399.949,338.298657,33.63135408,39.76021233,0.121962262,3.412813282,0.119591643,0.07495393,16.49600802,25.27399982,24.9133,3.163278988,50.99158833,1.680490776,3.295623515,1.482788213,-80.62796013,126.733407,7.875268366,70.47672321,-0.041254046,0.04631128,3.459887824,0,0,1,0,52845.74637,MPF-7010-20190722-12_45_36,82.75192308,624.4570769,541.7051538,0.867481808,-0.262470148,MPF-7015-20190722-14_42_40,204.5412692,598.761,0.658392465,0.5,84.29255855,3.946066965,27.7487927,0.73845992,0.049927742,0.042915415,DARK-7016-20190722-14_42_43,156.6,442.161,0.891575084,0.05492292,0.763978287,0.047435541,7015,300,300,300,7123.57,576.018,-0.00585313,-4.23468,-,-,-,-,-,-,-,-,-,-,100.009,84.29255855,0.842849729,0.195699458,1563824368,399.949,401.603,16.9041,16.2685,499.967,99.2133,0.199906,25.6021,24.9133,999.9,0,0,10027.5,0,0.227399,-1.65427,406.826,408.245,0.635538,399.198,401.603,16.7391,16.2685,1.67711,1.61406,14.6862,14.0937,100.009,21:36:00,0.0999989,0,203.944,4.99951,257.632,850.932,38.5,42.875,40.875,43.125,41.812,85.51,9.5,0,150.0999999,204.5412692,-6.725504273,-9.376102576,258.5213462,15,1563824301,14:38:20,51,0.751,0.165,401,17,0.73,0.16,399.9562857,0.179532468,0.014677949,1,1.482228262,-0.003577041,0.000981188,1,2,2,2/2,2.96218,2.79177,0.0927846,0.0957934,0.0877759,0.0883428,20932.2,27134.6,23386.2,27696.1,31148.9,33500,37391.1,40081.2,1.9736,2.0112,-0.0222661,0,25.2786,999.9,51.319,28.58,20.3014,61.841,29.1026,1,0.118087,1.64098,20.1891,5.26401,12.0159,4.99895,3.28793,9999,567.2,9999,9999,1.87839,1.88339,1.88126,1.87836,1.87814,1.88032,1.87926,1.8753,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.751,0.165,2,511.728,512.168,23.4437,28.7221,30.0002,28.6612,28.6116,20.3914,26.6448,45.1943,23.5045,401.741,16.2545,99.6745,99.9473
ME034,plant_2,5,1563824519,602.4000001,20190722 14:41:58,14:41:58,1563824519,0.001575607,4.299468477,400.001,323.1829148,32.12454752,39.7603046,0.102871455,3.409943309,0.101177952,0.063386052,16.49523691,25.4699148,25.0287,3.185122304,50.40847172,1.675037805,3.322929158,1.510084499,-69.48425223,130.9837654,8.156669808,86.15141984,-0.041210056,0.046261898,3.456967655,0,0,1,0,52766.86608,MPF-7010-20190722-12_45_36,82.75192308,624.4570769,541.7051538,0.867481808,-0.262470148,MPF-7017-20190722-14_45_11,194.2201154,590.255,0.670955578,0.5,84.2883728,4.299468477,28.27687694,0.755698808,0.054122988,0.057944578,DARK-7018-20190722-14_45_13,144.2,446.055,0.887861104,0.071216185,0.780359573,0.06313781,7017,300,300,300,7122.46,565.15,-0.00585221,-5.13763,-,-,-,-,-,-,-,-,-,-,100.004,84.2883728,0.842850014,0.195700028,1563824519,400.001,401.744,16.8514,16.3037,500.042,99.2005,0.200013,25.7412,25.0287,999.9,0,0,10018.1,0,0.227399,-1.74277,406.857,408.402,0.547771,399.27,401.744,16.7024,16.3037,1.67167,1.61733,14.6358,14.1249,100.004,21:36:00,0.0999989,0,193.795,4.99951,248.725,850.89,38.812,43.125,41.187,43.437,42.062,85.5,9.5,0,150.0999999,194.2201154,-2.760170933,-1.538700847,248.7505,15,1563824419,14:40:19,52,0.731,0.149,402,16,0.33,0.24,400.0015714,0.240935065,0.013758362,1,1.513109445,-0.003541722,0.00127704,1,2,2,2/2,2.96227,2.79181,0.0927579,0.0957784,0.0875982,0.0884458,20930.5,27129.9,23384.1,27691.1,31153,33490.9,37388.7,40074.6,1.97197,2.0097,-0.0213012,0,25.3781,999.9,51.068,28.601,20.2296,62.0811,28.8942,1,0.128516,2.41368,20.1794,5.26266,12.0159,4.9991,3.28778,9999,567.3,9999,9999,1.87838,1.88339,1.88126,1.87836,1.87812,1.88034,1.87927,1.87531,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.731,0.149,2,511.644,512.195,23.0996,28.8282,30.0003,28.7766,28.7289,20.3922,25.8763,44.4497,23.0796,401.771,16.3627,99.6671,99.9303
ME034,plant_2,6,1563824670,752.9000001,20190722 14:44:29,14:44:29,1563824670,0.002100955,8.336756526,399.995,294.2164764,29.24327243,39.75699423,0.139800429,3.412287074,0.136694691,0.085707474,32.99463392,25.20002959,24.9045,3.161618679,50.99910637,1.671106749,3.276737316,1.49051193,-92.65210977,110.525103,6.865486886,57.73311406,-0.041245979,0.046302225,3.459352412,0,0,1,0,52852.5466,MPF-7010-20190722-12_45_36,82.75192308,624.4570769,541.7051538,0.867481808,-0.262470148,MPF-7019-20190722-14_47_42,202.5311538,537.168,0.622964968,0.5,168.4679444,8.336756526,52.47481382,0.761340959,0.051043697,0.162498654,DARK-7020-20190722-14_47_44,128.2,408.968,0.818247017,0.175894876,0.736410667,0.161137616,7019,300,300,300,7130.44,516.396,-0.00578446,-0.168701,-,-,-,-,-,-,-,-,-,-,199.861,168.4679444,0.842925555,0.19585111,1563824670,399.995,403.24,16.813,16.0826,500.005,99.1939,0.199828,25.5053,24.9045,999.9,0,0,10027.5,0,0.227399,-3.24463,406.836,409.831,0.730465,399.3,403.24,16.646,16.0826,1.66775,1.59529,14.5995,13.9134,199.861,21:35:59,0.100013,0,202.484,4.99951,507.161,1739.16,39.25,43.437,41.5,43.625,42.437,175.37,19.49,0,150.8,202.5311538,-1.439452991,-2.366803453,507.6720385,15,1563824587,14:43:07,53,0.695,0.167,403,17,0.47,0.2,399.9769524,0.381350649,0.022989596,1,1.485257834,0.007944886,0.001487707,1,2,2,2/2,2.96206,2.79169,0.0927301,0.0960155,0.08735,0.0875366,20928.5,27118.5,23381.6,27687.2,31159.2,33520.7,37385.9,40070.3,1.9709,2.0077,-0.0248626,0,25.3124,999.9,50.83,28.611,20.1498,62.0111,29.0345,1,0.135447,2.09832,20.1832,5.26266,12.0165,4.9984,3.28753,9999,567.3,9999,9999,1.87839,1.88339,1.88126,1.87836,1.87814,1.88031,1.87925,1.87531,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.695,0.167,2,511.918,511.79,22.8394,28.9507,30,28.8891,28.8392,20.4576,26.8033,44.0771,22.9096,403.149,16.1434,99.6584,99.9182
ME034,plant_2,7,1563824820,903.4000001,20190722 14:47:00,14:47:00,1563824820,0.001521374,8.525648629,399.998,253.9128758,25.23779369,39.75799561,0.100207194,3.405275595,0.09859737,0.061765838,33.0403076,25.42802502,24.9717,3.174316727,50.91644625,1.678064171,3.295721314,1.496252555,-67.09259405,115.823914,7.215414724,88.98704224,-0.041138546,0.046181622,3.452218342,0,0,1,0,52703.40966,MPF-7010-20190722-12_45_36,82.75192308,624.4570769,541.7051538,0.867481808,-0.262470148,MPF-7021-20190722-14_50_12,201.6926923,534.458,0.622621998,0.5,168.7082019,8.525648629,52.52071885,0.726826056,0.052090643,0.16839317,DARK-7022-20190722-14_50_15,146,388.458,0.856631367,0.188102719,0.736685479,0.166140337,7021,300,300,300,7129.97,516.774,-0.00578382,-1.24719,-,-,-,-,-,-,-,-,-,-,200.147,168.7082019,0.842921462,0.195842924,1563824820,399.998,403.228,16.8827,16.3538,499.977,99.1957,0.199786,25.6026,24.9717,999.9,0,0,10001.2,0,6.25347,-3.23007,406.867,409.932,0.528915,399.265,403.228,16.7377,16.3538,1.67469,1.62223,14.6638,14.1716,200.147,21:36:09,0.0998954,0,201.712,4.99951,508.311,1741.77,39.437,43.625,41.75,43.812,42.687,175.65,19.49,0,150.0999999,201.6926923,0.597059831,-1.64085469,508.1155769,15,1563824739,14:45:38,54,0.733,0.145,403,16,0.56,0.17,399.9501905,0.187948052,0.018091353,1,1.505876595,-0.046205408,0.004893846,1,2,2,2/2,2.96191,2.79143,0.0927035,0.0959949,0.0876854,0.0885965,20927.5,27113.8,23380.2,27682,31146.2,33476,37384.2,40063.2,1.96945,2.00665,-0.0225604,0,25.3417,999.9,50.562,28.641,20.079,61.7911,29.0024,1,0.142513,1.84799,20.1855,5.26476,12.0159,4.9994,3.2877,9999,567.3,9999,9999,1.87843,1.88339,1.88127,1.87839,1.87816,1.88033,1.87926,1.87531,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.733,0.145,2,511.784,511.916,22.7693,29.0387,29.9992,28.9861,28.933,20.4616,24.8942,43.707,22.917,403.284,16.3518,99.6532,99.9
ME034,plant_2,8,1563824971,1053.9,20190722 14:49:30,14:49:30,1563824971,0.001820701,12.47430327,399.995,223.8095739,22.24758725,39.76113938,0.120435699,3.396443513,0.118112535,0.074025329,66.07942757,25.3828474,24.8106,3.143949783,50.45940201,1.648577088,3.267135602,1.495372696,-80.29291909,118.1602781,7.368686302,111.3154729,-0.041003356,0.046029859,3.443231996,0,0,1,0,52563.21964,MPF-7010-20190722-12_45_36,82.75192308,624.4570769,541.7051538,0.867481808,-0.262470148,MPF-7023-20190722-14_52_43,228.8715385,442.418,0.482680319,0.5,337.2715303,12.47430327,81.39716499,0.660049998,0.037764152,0.411463993,DARK-7024-20190722-14_52_45,150.4,292.018,0.73127842,0.384002446,0.593735343,0.336048265,7023,300,300,300,7149.79,431.298,-0.0056501,2.95847,-,-,-,-,-,-,-,-,-,-,400.103,337.2715303,0.842961763,0.195923526,1563824971,399.995,404.664,16.5846,15.9514,499.939,99.204,0.200091,25.4559,24.8106,999.9,0,0,9967.5,0,6.25347,-4.66965,406.74,411.224,0.633259,399.247,404.664,16.4246,15.9514,1.64526,1.58244,14.3894,13.7889,400.103,21:36:02,0.0999748,0,227.918,4.99951,1112.61,3520.44,39.125,43.062,41.375,43.187,42.312,355.6,39.5,0,150.0999999,228.8715385,-6.481641036,-34.40923078,1116.217308,15,1563824890,14:48:10,55,0.748,0.16,405,17,0.35,0.23,399.9776667,0.405350649,0.021688999,1,1.490203021,0.036712476,0.00404856,1,2,2,2/2,2.9621,2.79144,0.0927581,0.096312,0.0865264,0.0870466,20946,27128.8,23401,27706.1,31212.1,33560.8,37415.4,40097.1,1.97423,2.01063,0.0213459,0,24.4602,999.9,50.299,28.681,20.0188,61.7011,29.1707,1,0.110617,0.0360267,20.1931,5.26042,12.0159,4.99815,3.2873,9999,567.4,9999,9999,1.87839,1.88339,1.88126,1.87838,1.8781,1.88034,1.87926,1.87531,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.748,0.16,2,513.089,512.777,24.2105,28.7265,29.999,28.7612,28.7192,20.5224,26.8171,43.3349,24.2587,404.74,15.8905,99.7386,99.9855
ME034,plant_2,9,1563825121,1228.4,20190722 14:52:01,14:52:01,1563825121,0.001543124,12.89865071,400.083,184.8470049,18.37315143,39.76686311,0.100633969,3.403301509,0.099009598,0.062024758,66.04641074,25.81561496,25.0569,3.190480095,50.28291305,1.679274606,3.339652586,1.511205489,-68.0517636,141.0951902,8.808478886,147.8983163,-0.041108316,0.046147686,3.450209761,0,0,1,0,52626.92764,MPF-7010-20190722-12_45_36,82.75192308,624.4570769,541.7051538,0.867481808,-0.262470148,MPF-7025-20190722-14_55_13,220.4612692,438.703,0.49747034,0.5,337.0976592,12.89865071,83.84804365,0.666289038,0.039042457,0.423416473,DARK-7026-20190722-14_55_16,146.4,292.303,0.746628433,0.388560458,0.613122828,0.342906239,7025,300,300,300,7151.05,425.404,-0.00565131,2.27719,-,-,-,-,-,-,-,-,-,-,399.896,337.0976592,0.842963319,0.195926637,1563825121,400.083,404.862,16.8947,16.3583,500.028,99.1967,0.199833,25.8259,25.0569,999.9,0,0,9993.75,0,6.25347,-4.84454,406.894,411.595,0.543381,399.269,404.862,16.7417,16.3583,1.67659,1.62269,14.6814,14.176,399.896,21:35:57,0.100033,0,220.115,4.99951,1069.71,3518.54,38.687,42.437,40.875,42.562,41.937,355.39,39.5,0,150.2,220.4612692,-1.800239315,-9.995213675,1070.993846,15,1563825145,14:52:24,56,0.814,0.153,405,16,0.35,0.28,400.033381,0.085090909,0.020429848,1,1.510699907,-0.009633495,0.001130205,1,2,2,2/2,2.96276,2.7914,0.0928534,0.0964359,0.0878365,0.0887417,20968.1,27154.8,23426.3,27734.8,31198.1,33531.7,37452.6,40137.1,1.98045,2.01722,0.0402555,0,24.3962,999.9,50.073,28.691,19.9413,62.1411,28.9303,1,0.0759045,1.30648,20.1882,5.26461,12.0159,4.99895,3.288,9999,567.4,9999,9999,1.8784,1.88339,1.88127,1.87839,1.87815,1.88033,1.87927,1.87531,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.814,0.153,2,513.742,513.99,23.8287,28.2352,29.999,28.3572,28.3445,20.5288,24.2896,42.9628,23.821,404.929,16.3439,99.841,100.087
ME034,plant_2,10,1563825296,1378.9,20190722 14:54:55,14:54:55,1563825296,0.001823509,14.54684225,399.976,197.3329788,19.61327977,39.7543342,0.121174803,3.399140951,0.118825163,0.074473038,97.99309803,25.47257301,24.8851,3.157961141,51.33065898,1.669722588,3.252875808,1.488238552,-80.41675216,91.11413091,5.677554123,114.3680309,-0.041044629,0.046076191,3.44597653,0,0,1,0,52626.71816,MPF-7010-20190722-12_45_36,82.75192308,624.4570769,541.7051538,0.867481808,-0.262470148,MPF-7027-20190722-14_58_08,245.8329615,394.269,0.376484173,0.5,505.154643,14.54684225,95.09136403,0.622085429,0.029316394,0.58383509,DARK-7028-20190722-14_58_10,149,245.269,0.6051969,0.484140605,0.476494066,0.424932411,7027,300,300,300,7151.12,381.998,-0.00550378,2.2551,-,-,-,-,-,-,-,-,-,-,599.951,505.154643,0.841993168,0.193986335,1563825296,399.976,405.378,16.7994,16.1654,499.969,99.1919,0.199899,25.3823,24.8851,999.9,0,0,9978.75,0,6.31032,-5.40271,406.81,412.039,0.634003,399.099,405.378,16.6314,16.1654,1.66637,1.60348,14.5866,13.9923,599.951,22:23:32,0.0669942,0,245.538,4.99951,1767.38,5349.89,38.5,41.875,40.437,42.062,41.625,555.09,39.86,0,173.8,245.8329615,-4.933572647,-38.2772649,1772.392692,15,1563825217,14:53:37,57,0.877,0.168,405,17,0.53,0.3,399.9930476,-0.213818182,0.014076242,1,1.484640378,0.015304194,0.002077078,1,2,2,2/2,2.96308,2.79135,0.0929286,0.0966353,0.0875061,0.0880687,20990.9,27176.8,23451.7,27761.7,31240.9,33587.1,37490.2,40174.4,1.9877,2.02283,0.0530109,0,24.0146,999.9,49.963,28.711,19.9209,62.2611,29.1827,1,0.0387957,0.400537,20.192,5.26476,12.0159,4.999,3.288,9999,567.5,9999,9999,1.87839,1.88339,1.88126,1.87839,1.87817,1.88032,1.87927,1.87531,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.877,0.168,2,514.451,513.633,23.7059,27.7352,29.9992,27.8866,27.8858,20.5421,25.6779,42.9628,23.733,405.364,16.1116,99.9444,100.182
ME034,plant_2,11,1563825446,1529.4,20190722 14:57:26,14:57:26,1563825446,0.001412284,14.85755179,399.996,133.4646436,13.26583437,39.75795042,0.092632992,3.408481825,0.0912568,0.057157442,97.99948171,25.73835637,25.0138,3.18229459,51.16958872,1.681688664,3.286500256,1.500605925,-62.2817069,99.52337187,6.193956638,141.4351033,-0.041187661,0.046236758,3.455480617,0,0,1,0,52772.09826,MPF-7010-20190722-12_45_36,82.75192308,624.4570769,541.7051538,0.867481808,-0.262470148,MPF-7029-20190722-15_00_38,234.7781538,378.101,0.379059686,0.5,505.188243,14.85755179,95.74824825,0.605396442,0.029929481,0.651561559,DARK-7030-20190722-15_00_41,149.2,228.901,0.626134644,0.518363826,0.485265936,0.454778905,7029,300,300,300,7151.75,367.446,-0.00550432,2.83926,-,-,-,-,-,-,-,-,-,-,599.991,505.188243,0.841993035,0.19398607,1563825446,399.996,405.449,16.9191,16.4282,500.035,99.1961,0.19977,25.5554,25.0138,999.9,0,0,10013.1,0,6.31032,-5.45218,406.881,412.221,0.49091,399.142,405.449,16.7781,16.4282,1.67831,1.62961,14.6972,14.2417,599.991,22:23:32,0.0669942,0,234.089,4.99951,1689.85,5350.24,38.312,41.562,40.25,41.75,41.437,555.13,39.86,0,149.8999999,234.7781538,-4.601504275,-25.90222222,1692.752308,15,1563825369,14:56:09,58,0.854,0.141,405,16,0.34,0.18,399.9827619,0.044571429,0.017962672,1,1.504505516,-0.022156272,0.002420041,1,2,2,2/2,2.96356,2.79151,0.0930263,0.0967416,0.0881552,0.0891941,21006,27192.5,23469.9,27779.9,31240.5,33566.9,37516.6,40200,1.99242,2.02733,0.0580698,0,24.0604,999.9,49.744,28.752,19.8811,61.8611,28.9623,1,0.0143725,1.0094,20.1889,5.26521,12.0159,4.99935,3.288,9999,567.5,9999,9999,1.87838,1.88339,1.88127,1.87838,1.87816,1.8803,1.87927,1.87531,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.854,0.141,2,514.428,513.468,23.55,27.3799,29.9993,27.5318,27.5335,20.5525,23.704,42.5914,23.5421,405.47,16.4486,100.018,100.246
ME034,plant_2,12,1563825597,1679.9,20190722 14:59:56,14:59:56,1563825597,0.001661816,15.29040759,400.047,168.7653645,16.77667933,39.76799539,0.110726572,3.418209144,0.10877187,0.068155167,129.91074,25.48013213,24.9157,3.163731932,52.30018874,1.681988571,3.216027727,1.481743361,-73.28609802,50.69611338,3.138838128,110.4595935,-0.041336796,0.046404175,3.465378112,0,0,1,0,53020.23904,MPF-7010-20190722-12_45_36,82.75192308,624.4570769,541.7051538,0.867481808,-0.262470148,MPF-7031-20190722-15_03_09,247.8601154,348.936,0.289668835,0.5,673.1751592,15.29040759,97.49893207,0.608524199,0.023103761,0.789603471,DARK-7032-20190722-15_03_11,136.6,212.336,0.476018596,0.564757774,0.379721754,0.508618157,7031,300,300,300,7150.29,338.882,-0.00535614,1.9335,-,-,-,-,-,-,-,-,-,-,799.979,673.1751592,0.841491038,0.192982076,1563825597,400.047,405.689,16.92,16.3423,499.979,99.2085,0.199808,25.1908,24.9157,999.9,0,0,10048.1,0,6.19662,-5.64224,406.932,412.429,0.577707,399.15,405.689,16.752,16.3423,1.67861,1.6213,14.7,14.1627,799.979,22:47:58,0.0500181,0,247.232,4.99951,2367.38,7182.15,38.437,41.375,40.125,41.562,41.437,755.22,39.76,0,150.0999999,247.8601154,-5.489538466,-51.27897441,2374.164231,15,1563825526,14:58:45,59,0.897,0.168,406,17,0.35,0.17,399.9962857,0.078545455,0.023191014,1,1.48377792,-0.012007781,0.001375414,1,2,2,2/2,2.96369,2.79187,0.0931122,0.0968728,0.0881319,0.0889314,21018.4,27205,23484.8,27795.7,31259.9,33594.6,37538.9,40221.9,1.99655,2.03008,0.068631,0,23.7884,999.9,49.676,28.762,19.8618,61.2611,29.2548,1,-0.00752287,0.747652,20.1884,5.26192,12.0159,4.9985,3.2873,9999,567.6,9999,9999,1.8784,1.88339,1.88126,1.87836,1.87817,1.88032,1.87927,1.87531,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.897,0.168,2,514.372,512.398,23.0776,27.0835,29.999,27.2208,27.2204,20.5592,24.5811,42.6205,23.0897,405.439,16.2134,100.078,100.302
ME034,plant_2,13,1563825747,1830.4,20190722 15:02:27,15:02:27,1563825747,0.001483427,15.30642743,400,137.4326709,13.66240473,39.7646488,0.096998712,3.400342912,0.095487336,0.059813415,129.9104432,25.65073271,24.997,3.179108926,51.60506031,1.672401717,3.240770783,1.506707209,-65.41913281,59.138802,3.684697604,127.31481,-0.041063024,0.046096842,3.447199481,0,0,1,0,52660.83741,MPF-7010-20190722-12_45_36,82.75192308,624.4570769,541.7051538,0.867481808,-0.262470148,MPF-7033-20190722-15_05_39,236.5088462,332.375,0.288427691,0.5,673.1734912,15.30642743,97.0809379,0.560135389,0.023127615,0.878772702,DARK-7034-20190722-15_05_42,146.2,186.175,0.514924957,0.610721913,0.384043635,0.539190138,7033,300,300,300,7150.3,324.04,-0.00535611,2.62436,-,-,-,-,-,-,-,-,-,-,799.977,673.1734912,0.841491057,0.192982114,1563825747,400,405.622,16.823,16.3073,500.015,99.2115,0.200122,25.3196,24.997,999.9,0,0,9981.25,0,6.25347,-5.6221,406.844,412.346,0.515671,399.123,405.622,16.685,16.3073,1.66904,1.61788,14.6114,14.1301,799.977,22:47:58,0.0500181,0,235.967,4.99951,2265.52,7182.12,38.437,41.25,40.125,41.437,41.375,755.21,39.76,0,150,236.5088462,-4.16451283,-38.01059832,2270.092692,15,1563825667,15:01:07,60,0.877,0.138,405,16,0.5,0.18,400.0017143,0.156467532,0.014906511,1,1.509975195,-0.01508444,0.001631123,1,2,2,2/2,2.964,2.79158,0.0931697,0.0969259,0.0879292,0.0888501,21028.1,27215.1,23496.2,27806.9,31281.1,33610.4,37555.9,40237.5,2.00003,2.03262,0.0732839,0,23.7934,999.9,49.554,28.792,19.8471,62.1511,29.359,1,-0.0245579,0.872042,20.1887,5.26087,12.0159,4.99935,3.288,9999,567.6,9999,9999,1.87842,1.88342,1.88131,1.87844,1.8782,1.88034,1.87927,1.87531,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.877,0.138,2,514.387,511.731,23.2573,26.8442,29.9997,26.9673,26.965,20.5641,24.207,42.6205,23.2603,405.653,16.3658,100.125,100.341
