species,rep,obs,time,elapsed,date,hhmmss,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_?F,Qin,Qabs,alpha,convert,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,?Pcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,?CO2,CO2_s_d,CO2_r_d,?H2O,CO2_a,CO2_b,H2O_a,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,CO2_s:MN,CO2_s:SLP,CO2_s:SD,CO2_s:OK,VPDleaf:MN,VPDleaf:SLP,VPDleaf:SD,VPDleaf:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,CO2_hrs,AccH2O_hum,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
ME034,plant_2,25,1566499987,3515.5,20190822 13:53:07,13:53:07,1566499987,0.003063204,1.906867842,19.4127,3.783667007,0.37594372,1.928838515,0.204504112,3.413655319,0.197933565,0.12428123,241.6667134,25.51903713,25.035,3.186318574,53.11821293,1.686341424,3.174695327,1.499977151,-135.0873022,-11.28146721,-0.699076883,94.59886713,-0.041239695,0.046295171,3.458935337,0,0,1,0,52938.35542,MPF-8914-20190822-12_58_04,65.01538462,543.1006154,478.0852308,0.880288509,-0.794082835,MPF-8961-20190822-13_56_39,204.8375385,212.201,0.034700409,0.5,1261.2111,1.906867842,21.88227065,0.429785911,0.002141553,1.559368784,DARK-8962-20190822-13_56_42,121,91.201,0.080738825,0.783935401,0.050028405,0.692135197,8961,300,300,300,7144.81,212.17,-0.00483544,2.53339,1500,1261.2111,0.8408074,0.191614801,1566499987,19.4127,20.1009,16.9721,15.9182,500.012,99.16,0.199621,24.9737,25.035,999.9,0,0,10029.4,0,6.31032,-0.839289,19.5942,20.4261,1.05492,19.0447,20.1009,16.8391,15.9182,1.68306,1.57845,14.741,13.75,1500,0.972999,0.0270011,0,204.478,4.99951,3738.38,13591.8,41.625,43.25,42.625,43.062,43.937,1454.63,40.37,0,79.20000005,204.8375385,-3.075555553,-45.95521368,3744.120385,15,1566500013,13:53:32,73,0.368,0.133,20,16,0.33,0.08,19.27375714,-0.289994805,0.016874906,1,1.505877194,-0.021110887,0.002479547,1,2,2,2/2,2.96463,2.79151,0.00543432,0.00592775,0.0886542,0.0874232,23140.6,30010.7,23572.7,27853.6,31350.5,33711.7,37674.8,40303.7,2.00602,2.03535,0.103693,0,23.3313,999.9,47.619,29.235,19.5765,61.3877,32.1034,1,-0.0755488,1.878,20.203,5.26506,12.0159,5,3.28797,624.4,9999,9999,9999,1.8782,1.88319,1.88108,1.8782,1.8779,1.88005,1.87905,1.87505,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.368,0.133,2,510.921,505.591,21.6815,26.1449,30,26.1712,26.1425,3.87586,24.5028,36.6574,21.6574,20,15.9782,100.446,100.508
ME034,plant_2,26,1566500074,3602,20190822 13:54:33,13:54:33,1566500074,0.003251082,0.712693654,9.72719,4.159822181,0.413336168,0.966531564,0.217697335,3.41661693,0.210274443,0.132067359,241.6699054,25.45135602,24.985,3.176835159,52.93676884,1.678087403,3.169984568,1.498747755,-143.3727292,-6.6679188,-0.412676075,91.21658137,-0.041285072,0.04634611,3.46194677,0,0,1,0,52998.69769,MPF-8914-20190822-12_58_04,65.01538462,543.1006154,478.0852308,0.880288509,-0.794082835,MPF-8963-20190822-13_58_06,202.9383462,208.786,0.028007883,0.5,1261.2279,0.712693654,17.66216169,0.450154704,0.00119469,1.601230999,DARK-8964-20190822-13_58_08,114.8,93.986,0.06221835,0.78056067,0.040673498,0.699278275,8963,300,300,300,7144.81,208.786,-0.00483545,2.0285,1500.02,1261.2279,0.840807389,0.191614779,1566500074,9.72719,9.98771,16.8883,15.7696,499.983,99.1643,0.199603,24.9488,24.985,999.9,0,0,10040,0,6.31032,-0.296523,9.85773,10.1477,1.12478,9.32319,9.98771,16.7613,15.7696,1.67531,1.56378,14.6696,13.6064,1500.02,0.972999,0.0270011,0,202.554,4.99951,3706.09,13592,41.687,43.25,42.687,43.125,44,1454.65,40.37,0,86,202.9383462,-2.691111109,-38.45846156,3710.703462,15,1566500098,13:54:57,74,0.404,0.127,10,16,0.44,0.08,9.676012381,0.051813506,0.011153541,1,1.50147316,-0.000710356,0.001425213,1,2,2,2/2,2.96457,2.79159,0.00266309,0.00294995,0.088361,0.0868321,23207,30102,23574.6,27854.7,31363.2,33735.4,37678.1,40306.2,2.0063,2.03535,0.0995398,0,23.3496,999.9,47.528,29.235,19.5392,61.3377,31.9191,1,-0.0780183,1.61245,20.206,5.26521,12.0159,5.0008,3.28787,624.4,9999,9999,9999,1.87814,1.88311,1.88102,1.87818,1.8779,1.88004,1.87899,1.875,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.404,0.127,2,510.897,505.371,21.7652,26.1267,29.9999,26.1489,26.1202,3.44891,25.2452,36.6574,21.7681,10,15.7979,100.454,100.513
ME034,plant_2,33,1566500657,4185.4,20190822 14:04:17,14:04:17,1566500657,0.00118949,14.16853845,394.84,95.40808276,9.481156281,39.23713419,0.078108625,3.407829222,0.07712751,0.048291816,241.6757274,25.5573606,25.0429,3.187819215,54.56792951,1.692859144,3.102296825,1.494960071,-52.45651423,-83.68577594,-5.184724051,100.3487132,-0.041150482,0.046195021,3.453011286,0,0,1,0,52897.46489,MPF-8914-20190822-12_58_04,65.01538462,543.1006154,478.0852308,0.880288509,-0.794082835,MPF-8977-20190822-14_07_49,186.3733462,211.624,0.119318479,0.5,1261.2612,14.16853845,75.24588416,0.421615696,0.011863222,1.56634699,DARK-8978-20190822-14_07_52,122.4,89.224,0.283002935,0.787915689,0.172231719,0.693342095,8977,300,300,300,7143.82,207.958,-0.00483476,2.41136,1500.06,1261.2612,0.840807168,0.191614336,1566500657,394.84,399.963,17.0351,16.6259,500.036,99.1749,0.19987,24.5874,25.0429,999.9,0,0,10006.2,0,6.31032,-5.10132,401.701,406.725,0.400185,393.751,399.963,16.8731,16.6259,1.68856,1.64887,14.7916,14.4233,1500.06,0.973003,0.0269969,0,186.206,4.99951,3428.06,13592.4,41.812,43.375,42.812,43.25,44.125,1454.7,40.36,0,86.29999995,186.3733462,-1.446256399,-13.92991452,3428.941154,15,1566500683,14:04:42,81,1.089,0.162,400,17,0.33,0.27,394.854,0.276311688,0.015871508,1,1.504181635,-0.025668632,0.002995738,1,2,2,2/2,2.96479,2.79156,0.092394,0.0960947,0.0888279,0.0902912,21123.7,27293.5,23579.7,27858.6,31357.8,33618.6,37685.5,40311.7,2.00735,2.0397,0.122231,0,23.0343,999.9,47.332,29.245,19.4687,61.6777,32.0393,1,-0.0825584,2.60259,20.1922,5.26087,12.0159,4.9992,3.28733,624.6,9999,9999,9999,1.87813,1.88314,1.88107,1.87819,1.8779,1.88004,1.87898,1.875,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.089,0.162,2,510.554,507.333,20.6864,26.0239,30,26.0382,26.0065,20.3686,20.8285,37.5803,20.6707,400,16.6174,100.475,100.527
ME034,plant_2,34,1566500744,4271.9,20190822 14:05:43,14:05:43,1566500744,0.001450756,14.37011272,394.811,143.7664889,14.28699324,39.23488796,0.09532546,3.41055885,0.093869656,0.058797481,241.6725354,25.39794862,24.972,3.174373514,54.34745379,1.675992586,3.083847484,1.498380928,-63.97832668,-89.0482646,-5.50780484,83.13813929,-0.041192272,0.046241934,3.455786798,0,0,1,0,52966.75312,MPF-8914-20190822-12_58_04,65.01538462,543.1006154,478.0852308,0.880288509,-0.794082835,MPF-8979-20190822-14_09_16,187.1684615,214.472,0.127305842,0.5,1261.2444,14.37011272,80.28188993,0.448879108,0.012023201,1.532268153,DARK-8980-20190822-14_09_18,118.2,96.272,0.283608302,0.773424663,0.182685379,0.687384998,8979,300,300,300,7143.66,208.306,-0.00483468,1.38293,1500.04,1261.2444,0.840807179,0.191614357,1566500744,394.811,400.041,16.8651,16.3659,500.001,99.1765,0.19988,24.4877,24.972,999.9,0,0,10016.2,0,6.31032,-5.25946,401.558,406.697,0.511175,393.692,400.041,16.7151,16.3659,1.67381,1.62311,14.6556,14.18,1500.04,0.973003,0.0269969,0,187.002,4.99951,3440.44,13592.2,41.812,43.437,42.875,43.25,44.125,1454.68,40.36,0,85.89999986,187.1684615,-1.300649582,-13.93606837,3442.140385,15,1566500763,14:06:03,82,1.119,0.15,400,16,0.51,0.27,394.7915238,-0.225194805,0.014354754,1,1.496870359,0.004417471,0.001158954,1,2,2,2/2,2.96471,2.79166,0.0923846,0.0961093,0.0882171,0.089261,21125.1,27294.1,23581,27859.7,31380.6,33657.3,37687.4,40312.8,2.0074,2.03958,0.121072,0,22.9822,999.9,47.381,29.245,19.486,61.4177,31.875,1,-0.0852922,1.80802,20.2042,5.26386,12.0159,5.00025,3.28783,624.6,9999,9999,9999,1.87819,1.88321,1.8811,1.8782,1.8779,1.88006,1.87908,1.87503,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.119,0.15,2,510.546,507.201,21.0658,26.0239,30,26.0338,26.0022,20.3673,22.4126,37.5803,21.0726,400,16.37,100.48,100.53
ME034,plant_2,35,1566500833,4361.4,20190822 14:07:13,14:07:13,1566500833,0.001390651,14.55241095,494.612,226.276358,22.48688398,49.15353402,0.090899295,3.403890095,0.089571977,0.056100125,241.6326357,25.47839069,25.0204,3.183546863,54.21277866,1.678394451,3.095938803,1.505152412,-61.32772867,-85.7544673,-5.31751605,89.23292372,-0.041090202,0.046127351,3.449005973,0,0,1,0,52829.29141,MPF-8914-20190822-12_58_04,65.01538462,543.1006154,478.0852308,0.880288509,-0.794082835,MPF-8981-20190822-14_10_45,187.8211154,215.188,0.12717663,0.5,1261.0344,14.55241095,80.18705256,0.432124468,0.012169766,1.523842479,DARK-8982-20190822-14_10_49,122.2,92.988,0.294305551,0.779073737,0.182236186,0.685887357,8981,300,300,300,7143.6,209.49,-0.00483462,1.90221,1499.79,1261.0344,0.840807313,0.191614627,1566500833,494.612,499.946,16.889,16.4105,500.008,99.1778,0.200165,24.5531,25.0204,999.9,0,0,9991.25,0,6.31032,-5.53476,502.903,508.287,0.475428,493.292,499.946,16.736,16.4105,1.67471,1.62756,14.664,14.2222,1499.79,0.972999,0.0270011,0,187.742,4.99951,3451.99,13589.9,41.812,43.437,42.875,43.312,44.125,1454.43,40.36,0,88.79999995,187.8211154,-0.563589749,-22.70153842,3455.212308,15,1566500851,14:07:31,83,1.32,0.153,500,16,0.64,0.22,494.423,0.366857143,0.021035118,1,1.507812167,-0.014820252,0.00177228,1,2,2,2/2,2.96472,2.79172,0.109376,0.113473,0.0882996,0.08944,20729.1,26769.8,23580.4,27859.7,31377.9,33651.9,37686.5,40312.9,2.00758,2.0398,0.12368,0,22.9878,999.9,47.369,29.265,19.5054,61.8977,32.0873,1,-0.0849466,1.76839,20.2048,5.26386,12.0159,4.99925,3.2879,624.6,9999,9999,9999,1.87818,1.88316,1.88109,1.8782,1.87791,1.88004,1.879,1.87501,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.32,0.153,2,510.667,507.361,21.356,26.0239,30.0002,26.0338,26.0022,24.3678,22.0016,37.5803,21.3409,500,16.4196,100.477,100.53
ME034,plant_2,36,1566500919,4447.4,20190822 14:08:39,14:08:39,1566500919,0.001106128,15.31824607,594.453,242.7157156,24.12052132,59.07535169,0.072513907,3.401698905,0.07166598,0.044866594,241.6661515,25.5301622,25.0682,3.192629221,54.84205324,1.696515887,3.093458007,1.496113334,-48.78025387,-96.92287883,-6.014968347,89.94805041,-0.041056683,0.046089724,3.446777981,0,0,1,0,52790.31756,MPF-8914-20190822-12_58_04,65.01538462,543.1006154,478.0852308,0.880288509,-0.794082835,MPF-8983-20190822-14_12_11,187.8576538,213.734,0.121067992,0.5,1261.2108,15.31824607,76.3461294,0.429197039,0.012775286,1.541011797,DARK-8984-20190822-14_12_14,122,91.734,0.282080212,0.782156576,0.173995341,0.688928656,8983,300,300,300,7143.51,210.182,-0.00483467,3.03427,1500,1261.2108,0.8408072,0.191614401,1566500919,594.453,600.044,17.0714,16.6909,500.047,99.1776,0.200066,24.5397,25.0682,999.9,0,0,9983.12,0,6.31032,-5.59106,604.77,610.229,0.368473,593.133,600.044,16.9064,16.6909,1.69191,1.65536,14.8224,14.4841,1500,0.973003,0.0269969,0,187.628,4.99951,3454.33,13591.8,41.875,43.437,42.937,43.312,44.187,1454.64,40.36,0,85.5,187.8576538,-0.851111106,-20.38905984,3456.218462,15,1566500938,14:08:58,84,1.32,0.165,600,17,0.29,0.14,594.4454762,0.370909091,0.022672868,1,1.502492959,-0.036819995,0.003965422,1,2,2,2/2,2.96482,2.79155,0.124807,0.129241,0.0889594,0.090551,20369.8,26292.7,23580.1,27858.5,31355.6,33610.7,37686.3,40311.2,2.00747,2.04058,0.126846,0,22.9836,999.9,47.442,29.265,19.5353,61.6677,31.9111,1,-0.0819588,2.49335,20.1943,5.26386,12.0159,4.99945,3.28795,624.6,9999,9999,9999,1.87817,1.88313,1.88103,1.87817,1.8779,1.88004,1.87897,1.875,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.32,0.165,2,510.641,507.955,20.8255,26.0261,30.0002,26.0382,26.0065,28.2422,20.5797,37.9521,20.7875,600,16.6349,100.477,100.526
ME034,plant_2,37,1566501004,4532.4,20190822 14:10:04,14:10:04,1566501004,0.00112439,15.20502122,694.411,346.2897059,34.41202979,69.00607095,0.073315446,3.405620133,0.072449777,0.045358036,241.6645555,25.43440138,25.0007,3.179810291,54.44899784,1.675248872,3.076730406,1.504561419,-49.5856117,-101.275852,-6.272876764,84.530215,-0.041116673,0.046157067,3.450765076,0,0,1,0,52880.32695,MPF-8914-20190822-12_58_04,65.01538462,543.1006154,478.0852308,0.880288509,-0.794082835,MPF-8985-20190822-14_13_36,188.1684231,212.63,0.115042924,0.5,1261.2024,15.20502122,72.54620593,0.440342379,0.012685596,1.554205029,DARK-8986-20190822-14_13_39,119,93.63,0.261257897,0.779226918,0.165712432,0.691237867,8985,300,300,300,7143.47,210.782,-0.00483458,2.83496,1499.99,1261.2024,0.840807206,0.191614411,1566501004,694.411,700.006,16.8581,16.4712,500.003,99.1735,0.200028,24.4491,25.0007,999.9,0,0,9998.12,0,6.31032,-5.6615,706.257,711.729,0.395929,693.024,700.006,16.7021,16.4712,1.67277,1.63351,14.646,14.2786,1499.99,0.973003,0.0269969,0,187.93,4.99951,3460.54,13591.8,41.875,43.5,42.937,43.312,44.125,1454.63,40.36,0,84.5,188.1684231,-2.044752126,-16.63623934,3462.575,15,1566501025,14:10:25,85,1.387,0.156,700,16,0.33,0.18,694.3095238,0.462233766,0.024691659,1,1.504771051,0.00956049,0.001498113,1,2,2,2/2,2.9647,2.79164,0.138972,0.14369,0.0881627,0.0896759,20040.3,25856.1,23580.3,27858.1,31384.4,33643,37686.7,40310.4,2.00747,2.04055,0.127405,0,22.9067,999.9,47.491,29.265,19.5587,61.6577,32.0312,1,-0.0832774,2.02219,20.2012,5.26311,12.0159,4.9997,3.28793,624.6,9999,9999,9999,1.87812,1.8831,1.88105,1.87814,1.8779,1.88004,1.87897,1.875,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.387,0.156,2,510.661,507.959,20.9455,26.0327,30.0001,26.0404,26.0087,32.0144,22.2212,38.0666,20.9383,700,16.488,100.478,100.524
ME034,plant_2,38,1566501091,4619.4,20190822 14:11:31,14:11:31,1566501091,0.000985337,15.53006592,794.348,389.9529488,38.75061305,78.93637443,0.064327168,3.39904103,0.063658426,0.03984602,241.6677474,25.48211898,25.0189,3.183262218,54.64679149,1.682784445,3.079383801,1.500477773,-43.45334585,-101.7765501,-6.317128447,90.12072301,-0.041016039,0.046044097,3.444075479,0,0,1,0,52753.56592,MPF-8914-20190822-12_58_04,65.01538462,543.1006154,478.0852308,0.880288509,-0.794082835,MPF-8987-20190822-14_15_03,188.1402308,216.722,0.131882177,0.5,1261.2192,15.53006592,83.16616711,0.441681048,0.01294315,1.505978237,DARK-8988-20190822-14_15_06,121,95.722,0.298591434,0.773224685,0.188401601,0.682678724,8987,300,300,300,7143.53,210.1,-0.00483457,2.48068,1500.01,1261.2192,0.840807195,0.19161439,1566501091,794.348,800.057,16.9341,16.5951,500.041,99.1725,0.200035,24.4635,25.0189,999.9,0,0,9973.75,0,6.31032,-6.02216,807.708,813.558,0.333054,792.648,800.057,16.7721,16.5951,1.6788,1.64578,14.7018,14.3942,1500.01,0.973003,0.0269969,0,187.844,4.99951,3460.13,13591.9,41.875,43.437,42.937,43.312,44.125,1454.65,40.36,0,86.29999995,188.1402308,-1.518085465,-22.38256408,3462.544231,15,1566501114,14:11:53,86,1.7,0.162,800,17,0.44,0.21,794.0232381,0.386181818,0.026527443,1,1.504807384,-0.016571232,0.001970879,1,2,2,2/2,2.9648,2.79144,0.152094,0.157122,0.0884339,0.0901667,19734.9,25451.9,23580.2,27859.5,31375.5,33627.4,37686.6,40312.2,2.00717,2.04087,0.129789,0,22.8857,999.9,47.546,29.245,19.5558,61.9877,31.9591,1,-0.0837881,1.91374,20.2025,5.26222,12.0159,5.0001,3.28797,624.7,9999,9999,9999,1.87814,1.88309,1.88102,1.87816,1.8779,1.88004,1.87898,1.875,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.7,0.162,2,510.454,508.19,21.1505,26.0283,30.0002,26.0404,26.0087,35.6863,21.5921,38.5137,21.1413,800,16.6128,100.477,100.529
ME034,plant_2,39,1566501177,4705.4,20190822 14:12:57,14:12:57,1566501177,0.000970724,15.22210839,894.344,490.466773,48.73863768,88.87270367,0.063525095,3.404740978,0.062873914,0.039354146,241.6661515,25.488908,25.0356,3.186432526,54.85948036,1.689849753,3.080324025,1.496582772,-42.80894897,-104.0764763,-6.449775576,88.33095061,-0.04110322,0.046141966,3.44987115,0,0,1,0,52860.23324,MPF-8914-20190822-12_58_04,65.01538462,543.1006154,478.0852308,0.880288509,-0.794082835,MPF-8989-20190822-14_16_29,188.1235769,214.568,0.123244953,0.5,1261.2108,15.22210839,77.71893291,0.436076209,0.01269906,1.53113519,DARK-8990-20190822-14_16_32,121,93.568,0.282622511,0.778327734,0.176823541,0.687184197,8989,300,300,300,7143.47,209.692,-0.00483454,2.09084,1500,1261.2108,0.8408072,0.191614401,1566501177,894.344,899.976,17.0053,16.6713,499.964,99.172,0.199946,24.4686,25.0356,999.9,0,0,9995,0,6.31032,-5.81934,909.622,915.234,0.331009,892.457,899.976,16.8403,16.6713,1.68615,1.65332,14.7695,14.465,1500,0.973003,0.0269969,0,187.79,4.99951,3459.05,13591.8,41.875,43.5,42.937,43.312,44.125,1454.64,40.36,0,85.79999995,188.1235769,-1.073401719,-18.00068374,3460.941538,15,1566501201,14:13:20,87,1.887,0.165,900,17,0.56,0.37,894.077,0.365298701,0.029158026,1,1.501495739,-0.033874487,0.003661824,1,2,2,2/2,2.96462,2.79153,0.164407,0.16968,0.0886993,0.0904693,19449.3,25073.8,23581.2,27860.6,31368.4,33618.8,37688.3,40314.4,2.00742,2.0415,0.129864,0,22.9012,999.9,47.619,29.245,19.5875,61.9077,32.0353,1,-0.0839685,2.14664,20.1998,5.26326,12.0159,4.9991,3.28795,624.7,9999,9999,9999,1.87806,1.88309,1.88096,1.87814,1.8779,1.88004,1.87897,1.875,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.887,0.165,2,510.564,508.57,20.9892,26.0195,30.0001,26.0338,26.0022,39.2953,21.305,38.966,20.9755,900,16.6954,100.482,100.534
ME034,plant_2,40,1566501262,4789.9,20190822 14:14:21,14:14:21,1566501262,0.000941916,15.91100905,994.233,557.1912257,55.37026124,98.80080376,0.061447232,3.406138902,0.06083798,0.038077973,241.6645555,25.47423393,25.0347,3.1862616,54.78419839,1.685430912,3.076490962,1.500830688,-41.53850019,-107.7734802,-6.675413989,85.67716106,-0.041124611,0.046165979,3.451292561,0,0,1,0,52890.36191,MPF-8914-20190822-12_58_04,65.01538462,543.1006154,478.0852308,0.880288509,-0.794082835,MPF-8991-20190822-14_17_54,188.1025769,214.135,0.121570145,0.5,1261.2024,15.91100905,76.66227957,0.436803885,0.01324537,1.53625337,DARK-8992-20190822-14_17_56,120.6,93.535,0.278317454,0.778615707,0.174574103,0.688089893,8991,300,300,300,7143.43,211.096,-0.00483452,2.68227,1499.99,1261.2024,0.840807206,0.191614411,1566501262,994.233,1000.13,16.9605,16.6364,499.968,99.174,0.199893,24.4478,25.0347,999.9,0,0,10000,0,6.31032,-5.95227,1011.33,1017.05,0.325092,992.288,1000.13,16.7965,16.6364,1.68214,1.6499,14.7326,14.4329,1499.99,0.973003,0.0269969,0,188.06,4.99951,3458.45,13591.8,41.875,43.5,42.937,43.375,44.187,1454.63,40.36,0,83.79999995,188.1025769,-1.189367527,-19.54051279,3460.817692,15,1566501282,14:14:42,88,1.945,0.164,1000,17,0.5,0.25,994.1203333,0.112519481,0.017077787,1,1.505017375,-0.018495945,0.002176256,1,2,2,2/2,2.96463,2.79152,0.176014,0.181538,0.0885317,0.0903332,19179.4,24715.9,23581.5,27860.7,31375.2,33623.9,37688.8,40313.6,2.00747,2.04177,0.128876,0,22.9166,999.9,47.693,29.245,19.6167,61.6377,31.9431,1,-0.0838465,2.23363,20.1988,5.26431,12.0159,4.9992,3.28795,624.7,9999,9999,9999,1.87815,1.88313,1.88103,1.87815,1.8779,1.88004,1.87898,1.87501,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.945,0.164,2,510.577,508.76,20.8538,26.0173,30.0001,26.0316,26.0016,42.8174,21.8062,39.4626,20.8219,1000,16.6421,100.483,100.533
ME034,plant_2,41,1566501353,4881.4,20190822 14:15:53,14:15:53,1566501353,0.000958897,15.85368676,1194.101,761.7644149,75.69938044,118.6622847,0.062686773,3.399409698,0.062051589,0.038838775,241.6645555,25.43622111,25.0067,3.180947927,54.81979003,1.682884383,3.069848284,1.498063544,-42.28735635,-109.0450405,-6.765358541,83.56680008,-0.041021676,0.046050425,3.444450336,0,0,1,0,52769.73898,MPF-8914-20190822-12_58_04,65.01538462,543.1006154,478.0852308,0.880288509,-0.794082835,MPF-8993-20190822-14_19_25,188.0017308,215.501,0.127606226,0.5,1261.2024,15.85368676,80.46863904,0.452438736,0.013199919,1.520176776,DARK-8994-20190822-14_19_28,118,97.501,0.282040894,0.770640181,0.182736863,0.685232662,8993,300,300,300,7143.46,209.73,-0.00483452,2.02402,1499.99,1261.2024,0.840807206,0.191614411,1566501353,1194.101,1200.05,16.9349,16.605,500.046,99.1737,0.200042,24.4117,25.0067,999.9,0,0,9975,0,6.31032,-5.97168,1214.65,1220.32,0.331902,1192.14,1200.05,16.7729,16.605,1.6797,1.64678,14.7101,14.4037,1499.99,0.973003,0.0269969,0,188.301,4.99951,3456.47,13591.7,41.875,43.5,42.937,43.375,44.187,1454.63,40.36,0,91.0999999,188.0017308,-1.210495717,-17.74188035,3458.610385,15,1566501374,14:16:14,89,1.966,0.162,1200,17,0.6,0.17,1194.087143,0.324155844,0.026928982,1,1.500258024,-0.014190553,0.001795437,1,2,2,2/2,2.96483,2.79146,0.19749,0.203399,0.08844,0.0902091,18679.9,24055.4,23581.7,27860,31380,33629.9,37689.3,40313.7,2.00777,2.04227,0.128858,0,22.8888,999.9,47.766,29.245,19.6485,61.7077,32.0192,1,-0.0846138,1.98862,20.202,5.26476,12.0159,5.00005,3.28797,624.7,9999,9999,9999,1.87813,1.88311,1.88098,1.87816,1.8779,1.88004,1.87897,1.875,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.966,0.162,2,510.784,509.1,20.9441,26.0173,30.0001,26.0316,26,49.6784,22.1929,39.4626,20.9431,1200,16.6461,100.484,100.532
ME034,plant_2,42,1566501444,4972.4,20190822 14:17:24,14:17:24,1566501444,0.000961697,15.8522096,1493.929,1052.961938,104.6321423,148.4507522,0.062503271,3.398454194,0.061871605,0.038725974,241.6661515,25.46294949,25.0322,3.18578685,54.60632935,1.679053827,3.074833718,1.506733023,-42.41085431,-108.7212422,-6.74895426,83.78510063,-0.041007067,0.046034025,3.443478793,0,0,1,0,52746.80393,MPF-8914-20190822-12_58_04,65.01538462,543.1006154,478.0852308,0.880288509,-0.794082835,MPF-8995-20190822-14_20_56,187.8869231,215,0.126107335,0.5,1261.2108,15.8522096,79.52396616,0.435348837,0.01319866,1.526049374,DARK-8996-20190822-14_20_59,121.4,93.6,0.289669625,0.778041585,0.180772387,0.686280592,8995,300,300,300,7143.5,209.996,-0.0048345,1.67068,1500,1261.2108,0.8408072,0.191614401,1566501444,1493.929,1499.98,16.8971,16.5662,500.01,99.1694,0.199949,24.4388,25.0322,999.9,0,0,9971.88,0,6.31032,-6.57666,1519.07,1525.25,0.329926,1491.44,1499.98,16.7341,16.5662,1.67558,1.64286,14.672,14.3668,1500,0.973003,0.0269969,0,188.05,4.99951,3453.86,13591.8,41.937,43.5,42.937,43.375,44.187,1454.64,40.36,0,90.70000005,187.8869231,0.049982907,-21.35555555,3456.568077,15,1566501462,14:17:41,90,2.485,0.163,1500,17,0.55,0.25,1493.468095,0.026493506,0.069530332,1,1.508756766,-0.010322487,0.001387633,1,2,2,2/2,2.96474,2.79134,0.22619,0.232623,0.0882863,0.0900522,18012.1,23173.5,23581.4,27860,31386.4,33637.9,37688.8,40314.3,2.00785,2.04345,0.129454,0,22.9046,999.9,47.882,29.245,19.6951,61.9678,31.7788,1,-0.084906,2.11295,20.2003,5.26401,12.0159,5.0006,3.288,624.8,9999,9999,9999,1.87814,1.88311,1.88098,1.87815,1.8779,1.88004,1.87897,1.87501,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,2.485,0.163,2,510.794,509.894,20.9791,26.013,30.0001,26.0272,25.9956,59.4913,22.4196,39.8546,20.9619,1500,16.6305,100.483,100.533
