species,rep,obs,time,elapsed,date,hhmmss,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_?F,ID,Duration,Fo,F1,F2,Fmax,T@HIR,T@F1,T@F2,T@Fmax,Qin,Qabs,alpha,convert,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,?Pcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,?CO2,CO2_s_d,CO2_r_d,?H2O,CO2_a,CO2_b,H2O_a,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,CO2_s:MN,CO2_s:SLP,CO2_s:SD,CO2_s:OK,VPDleaf:MN,VPDleaf:SLP,VPDleaf:SD,VPDleaf:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccH2O_hum,CO2_hrs,AccH2O_des,AccCO2_soda,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
ME304,plant_2,26,1563827362,3382,20190722 15:29:21,15:29:21,1563827362,0.003424867,0.843959227,9.69194,3.4670197,0.344581489,0.963266264,0.229838271,3.410291701,0.221566518,0.139197456,241.6805153,25.64337416,25.0196,3.18339505,52.42139135,1.684722575,3.21380744,1.498672474,-151.0366207,29.34336113,1.821851083,121.8091069,-0.041215395,0.046267891,3.457322139,0,0,1,0,52872.62359,MPF-7010-20190722-12_45_36,82.75192308,624.4570769,541.7051538,0.867481808,-0.262470148,MPF-7059-20190722-15_32_34,231.4042692,241.925,0.043487572,0.5,1261.2864,0.843959227,27.42514135,0.450242844,0.000877223,1.581201103,DARK-7060-20190722-15_32_36,133,108.925,0.096586925,0.778363147,0.06609617,0.70616289,7059,300,300,300,7138.8,240.194,-0.00483139,0.732452,-,-,-,-,-,-,-,-,-,-,1500.09,1261.2864,0.840807152,0.191614304,1563827362,9.69194,10.0021,16.9509,15.7604,500.002,99.1886,0.199785,25.1792,25.0196,999.9,0,0,10020.6,0,6.25347,-0.367144,9.80106,10.1622,1.18953,9.45294,10.0021,16.8259,15.7604,1.68123,1.56325,14.7242,13.6012,1500.09,23:21:08,0.0269965,0,231.484,4.99951,4197.03,13592.7,41.25,42.812,42.312,42.75,43.625,1454.73,40.36,0,79,231.4042692,-2.100888884,###############################################################################################################################################################################################################################################################,4201.445769,15,1563827380,15:29:39,73,0.239,0.125,10,16,0.45,0.09,9.639719524,-0.041758442,0.008427468,1,1.498363131,0.004420724,0.000677418,1,2,2,2-Feb,2.96484,2.7916,0.00270299,0.00295732,0.0886864,0.0868682,23181.9,30103.5,23549.1,27855.4,31316.8,33733.6,37635.8,40306,2.01413,2.04017,0.104468,0,23.3032,999.9,48.419,28.973,19.6015,61.2676,29.395,1,-0.0969817,1.34722,20.1786,5.26281,12.0159,4.9997,3.288,9999,568.1,9999,9999,1.87844,1.88339,1.88127,1.87837,1.87817,1.88032,1.87927,1.87531,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.239,0.125,2,513.956,506.376,22.2182,25.8796,30,25.9051,25.876,3.45316,25.9832,42.074,22.2051,10,15.6911,100.343,100.514
ME304,plant_2,33,1563827953,3968.5,20190722 15:39:13,15:39:13,1563827953,0.00166614,16.3211682,393.978,146.3119737,14.54221789,39.15820267,0.110010552,3.405521828,0.108073759,0.067717272,241.6533836,25.53799905,25.0293,3.185236217,54.20679191,1.690526176,3.11866118,1.494710041,-73.47679442,-64.9755066,-4.029771861,99.17131068,-0.041142317,0.046185855,3.452468878,0,0,1,0,52872.13561,MPF-7010-20190722-12_45_36,82.75192308,624.4570769,541.7051538,0.867481808,-0.262470148,MPF-7073-20190722-15_42_25,213.3909231,248.975,0.142922289,0.5,1261.1436,16.3211682,90.12276511,0.435284667,0.013149683,1.508111565,DARK-7074-20190722-15_42_28,140.6,108.375,0.328342117,0.77601857,0.214074228,0.69314843,7073,300,300,300,7137.92,241.538,-0.00483098,1.52429,-,-,-,-,-,-,-,-,-,-,1499.92,1261.1436,0.840807243,0.191614487,1563827953,393.978,399.981,17.0087,16.4296,500.023,99.1919,0.199951,24.6754,25.0293,999.9,0,0,10002.5,0,6.31032,-5.94452,400.854,406.662,0.579136,393.066,399.981,16.8547,16.4296,1.68713,1.62968,14.7785,14.2424,1499.92,23:21:08,0.0269965,0,213.453,4.99951,3892.4,13591.1,41.437,43,42.5,42.875,43.812,1454.56,40.36,0,84.79999995,213.3909231,-0.812034182,###############################################################################################################################################################################################################################################################,3894.182692,15,1563827975,15:39:34,80,0.912,0.154,400,16,0.33,0.18,394.0463333,-0.255428571,0.01530432,1,1.496932307,-0.013782422,0.001751485,1,2,2,2-Feb,2.96494,2.7916,0.0923303,0.0961581,0.0888126,0.089568,21103.6,27291.7,23554.9,27858,31324.4,33643.4,37644.6,40309.8,2.01458,2.04285,0.125557,0,22.9658,999.9,48.041,29.014,19.4946,61.6777,29.3429,1,-0.0990066,1.96769,20.1723,5.26356,12.0159,4.9995,3.28797,9999,568.2,9999,9999,1.87841,1.88338,1.88126,1.87836,1.87812,1.88029,1.87925,1.8753,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.912,0.154,2,513.759,507.736,21.155,25.8294,30.0001,25.853,25.8218,20.3572,22.2711,41.7649,21.1441,400,16.4485,100.367,100.523
ME304,plant_2,34,1563828036,4054.4,20190722 15:40:35,15:40:35,1563828036,0.001672171,16.41095356,393.942,145.2290388,14.43363769,39.1520604,0.110141601,3.403164898,0.108198916,0.067796011,241.6868993,25.51118196,24.9932,3.178388746,53.95273339,1.679970067,3.113781196,1.498418679,-73.742738,-63.11417053,-3.915814103,100.9141767,-0.041106224,0.046145338,3.450070762,0,0,1,0,52832.15423,MPF-7010-20190722-12_45_36,82.75192308,624.4570769,541.7051538,0.867481808,-0.262470148,MPF-7075-20190722-15_43_48,214.5680385,249.71,0.140731094,0.5,1261.32,16.41095356,88.75347191,0.464178447,0.013219027,1.500729154,DARK-7076-20190722-15_43_50,133.8,115.91,0.303183173,0.763765763,0.210483746,0.691791603,7075,300,300,300,7137.89,242.878,-0.0048309,2.21532,-,-,-,-,-,-,-,-,-,-,1500.13,1261.32,0.84080713,0.191614261,1563828036,393.942,399.978,16.9036,16.3223,499.987,99.1854,0.199942,24.6492,24.9932,999.9,0,0,9994.38,0,6.25347,-6.01022,400.744,406.615,0.586304,393.056,399.978,16.7546,16.3223,1.67709,1.61894,14.686,14.1402,1500.13,23:21:08,0.0269965,0,214.618,4.99951,3911.16,13593.1,41.437,43,42.5,42.875,43.812,1454.77,40.36,0,82.29999995,214.5680385,-1.387863257,###############################################################################################################################################################################################################################################################,3913.282692,15,1563828057,15:40:56,81,0.886,0.149,400,16,0.57,0.2,393.9484286,0.120935065,0.011366498,1,1.50214743,-0.033476712,0.003620883,1,2,2,2-Feb,2.96486,2.79152,0.0923235,0.0961519,0.0884201,0.089136,21104.5,27292.8,23555.7,27859,31339.3,33660.2,37646.2,40311,2.0148,2.0427,0.125304,0,22.9338,999.9,48.077,29.024,19.5218,61.8477,29.6554,1,-0.10124,1.38195,20.1782,5.26461,12.0159,5.0003,3.288,9999,568.2,9999,9999,1.87846,1.88339,1.88126,1.87838,1.87815,1.88032,1.87924,1.87531,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.886,0.149,2,513.83,507.564,21.5504,25.8207,29.9999,25.8443,25.8153,20.3585,22.7957,41.6979,21.5563,400,16.3346,100.371,100.526
ME304,plant_2,35,1563828122,4139.4,20190722 15:42:01,15:42:01,1563828122,0.001760741,16.95948539,493.662,244.5570272,24.30372618,49.05942066,0.114920687,3.401132578,0.112806262,0.070690646,241.6501916,25.54529313,25.0301,3.185388108,53.52867745,1.672143718,3.12382782,1.51324439,-77.64865936,-59.95932808,-3.72400246,100.3182017,-0.041075111,0.04611041,3.44800294,0,0,1,0,52784.0852,MPF-7010-20190722-12_45_36,82.75192308,624.4570769,541.7051538,0.867481808,-0.262470148,MPF-7077-20190722-15_45_14,215.4513846,251.044,0.141778395,0.5,1261.1268,16.95948539,89.4002668,0.455075604,0.013656006,1.487440755,DARK-7078-20190722-15_45_16,136.8,114.244,0.3115491,0.765728818,0.211493114,0.689329009,7077,300,300,300,7137.79,244.432,-0.00483084,2.6465,-,-,-,-,-,-,-,-,-,-,1499.9,1261.1268,0.840807254,0.191614508,1563828122,493.662,499.966,16.826,16.2139,500.018,99.1786,0.199964,24.7031,25.0301,999.9,0,0,9987.5,0,6.31032,-6.5141,501.9,508.206,0.617025,492.566,499.966,16.682,16.2139,1.66927,1.60808,14.6136,14.0364,1499.9,23:21:08,0.0269965,0,215.096,4.99951,3928.44,13590.9,41.5,43.062,42.5,42.937,43.812,1454.54,40.36,0,85.60000014,215.4513846,-0.711316237,###############################################################################################################################################################################################################################################################,3930.933077,15,1563828145,15:42:24,82,1.096,0.144,500,16,0.83,0.14,493.4652381,0.404415584,0.029451986,1,1.512348687,-0.001759431,0.000632386,1,2,2,2-Feb,2.96494,2.79148,0.109312,0.113529,0.0881331,0.088699,20710.2,26768.2,23556.3,27859,31350.8,33677.5,37646.9,40311.2,2.01505,2.04273,0.126824,0,22.9458,999.9,48.065,29.014,19.5061,61.9477,29.4551,1,-0.101222,1.48454,20.1777,5.26461,12.0159,5.00005,3.288,9999,568.3,9999,9999,1.87839,1.88337,1.88126,1.87836,1.87812,1.88024,1.87923,1.8753,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.096,0.144,2,513.94,507.496,21.7219,25.8121,30.0003,25.8378,25.8066,24.3518,23.589,42.0685,21.7031,500,16.2508,100.373,100.527
ME304,plant_2,36,1563828207,4224.4,20190722 15:43:26,15:43:26,1563828207,0.001553735,17.50898911,593.547,302.219626,30.03356342,58.9846917,0.101398425,3.403598186,0.09974964,0.062489429,241.6501916,25.56128211,25.0452,3.188256227,53.82095803,1.678232523,3.118176608,1.510023703,-68.51971951,-68.33345808,-4.240710979,100.556303,-0.041112858,0.046152785,3.450511621,0,0,1,0,52835.95308,MPF-7010-20190722-12_45_36,82.75192308,624.4570769,541.7051538,0.867481808,-0.262470148,MPF-7079-20190722-15_46_39,215.8371923,253.525,0.148655193,0.5,1261.1268,17.50898911,93.73652367,0.454097229,0.014091731,1.463098617,DARK-7080-20190722-15_46_41,138.4,115.125,0.327364236,0.763145101,0.220689399,0.684749027,7079,300,300,300,7137.74,244.964,-0.00483074,2.20409,-,-,-,-,-,-,-,-,-,-,1499.9,1261.1268,0.840807254,0.191614508,1563828207,593.547,600.064,16.8876,16.3475,500.021,99.1766,0.200015,24.6728,25.0452,999.9,0,0,9996.88,0,6.31032,-6.54828,603.706,610.036,0.533089,592.42,600.064,16.7366,16.3475,1.67416,1.62129,14.6589,14.1626,1499.9,23:21:08,0.0269965,0,215.835,4.99951,3935.67,13590.9,41.5,43.062,42.5,42.937,43.812,1454.54,40.36,0,84.69999981,215.8371923,-0.614666675,###############################################################################################################################################################################################################################################################,3938.555769,15,1563828225,15:43:44,83,1.127,0.151,600,16,0.38,0.29,593.4801429,0.465350649,0.028557854,1,1.512717924,-0.012600611,0.001631877,1,2,2,2-Feb,2.96496,2.79162,0.124758,0.129299,0.0883449,0.0892318,20351.8,26292.2,23557.1,27859.1,31345.5,33659.1,37648.5,40311.4,2.015,2.04315,0.127327,0,22.9526,999.9,48.065,29.014,19.5055,62.0277,29.4591,1,-0.100503,1.90109,20.1732,5.26491,12.0159,5.0007,3.28797,9999,568.3,9999,9999,1.87838,1.88339,1.88126,1.87836,1.87809,1.88027,1.87923,1.87531,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.127,0.151,2,513.842,507.733,21.2945,25.8045,30,25.8313,25.8002,28.217,22.903,42.0685,21.2617,600,16.3679,100.377,100.527
ME304,plant_2,37,1563828292,4304.4,20190722 15:44:51,15:44:51,1563828292,0.001490759,17.253762,693.547,392.7178645,39.02712597,68.92262507,0.097375512,3.412510211,0.095857809,0.06004552,241.6485956,25.50434234,25.0024,3.180132585,53.85482576,1.6723759,3.105340843,1.507756685,-65.74249263,-73.33253485,-4.536509063,98.03705906,-0.041249399,0.046306064,3.459579452,0,0,1,0,53016.49441,MPF-7010-20190722-12_45_36,82.75192308,624.4570769,541.7051538,0.867481808,-0.262470148,MPF-7081-20190722-15_48_04,216.4308846,249.726,0.133326587,0.5,1261.1184,17.253762,84.07030637,0.449796977,0.013889443,1.500568931,DARK-7082-20190722-15_48_07,137.4,112.326,0.296415036,0.769378158,0.199402901,0.691762067,7081,300,300,300,7137.78,245.636,-0.0048308,3.25648,-,-,-,-,-,-,-,-,-,-,1499.89,1261.1184,0.840807259,0.191614519,1563828292,693.547,700.014,16.8286,16.3103,499.963,99.1774,0.199607,24.6038,25.0024,999.9,0,0,10030,0,6.25347,-6.54071,705.344,711.621,0.520338,692.346,700.014,16.6796,16.3103,1.66922,1.61761,14.6131,14.1276,1499.89,23:21:08,0.0269965,0,216.308,4.99951,3943.12,13590.9,41.5,43.062,42.5,42.937,43.812,1454.53,40.36,0,84.69999981,216.4308846,-2.594017098,###############################################################################################################################################################################################################################################################,3946.455769,15,1563828310,15:45:09,84,1.201,0.149,700,16,0.35,0.16,693.4312381,0.475168831,0.027623152,1,1.508368797,-0.012135019,0.001652153,1,2,2,2-Feb,2.96482,2.7915,0.138952,0.143762,0.0881251,0.0890847,20021.9,25856.4,23557.2,27860,31354,33666.1,37648.7,40312.3,2.0148,2.04352,0.128243,0,22.8946,999.9,48.077,29.024,19.5213,61.7777,29.5553,1,-0.102198,1.45438,20.1774,5.26431,12.0159,5.0005,3.28797,9999,568.3,9999,9999,1.87837,1.88338,1.88126,1.87836,1.87806,1.88023,1.87921,1.87527,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.201,0.149,2,513.64,507.956,21.3502,25.799,30,25.8248,25.7958,31.9891,23.0157,42.0685,21.4221,700,16.3778,100.377,100.53
ME304,plant_2,38,1563828372,4387.4,20190722 15:46:11,15:46:11,1563828372,0.001374551,17.5628794,793.396,460.4011476,45.75282122,78.84451534,0.089635575,3.404422579,0.088344823,0.055329935,241.6517876,25.53826513,25.0056,3.180739334,53.83464625,1.672309148,3.106380861,1.508430186,-60.61770302,-72.71824297,-4.509394254,103.8064473,-0.041125482,0.046166957,3.45135042,0,0,1,0,52862.76212,MPF-7010-20190722-12_45_36,82.75192308,624.4570769,541.7051538,0.867481808,-0.262470148,MPF-7083-20190722-15_49_24,216.6717692,253.138,0.144056723,0.5,1261.1352,17.5628794,90.83750217,0.442201487,0.014134368,1.466864228,DARK-7084-20190722-15_49_26,141.2,111.938,0.325771684,0.768367593,0.214021189,0.685463438,7083,300,300,300,7137.73,245.522,-0.00483078,1.81644,-,-,-,-,-,-,-,-,-,-,1499.91,1261.1352,0.840807249,0.191614497,1563828372,793.396,799.991,16.8281,16.3503,500.065,99.1761,0.199893,24.6094,25.0056,999.9,0,0,10000,0,6.25347,-6.89917,806.667,813.288,0.478844,791.891,799.991,16.6801,16.3503,1.66905,1.62156,14.6115,14.1652,1499.91,23:21:08,0.0269965,0,216.644,4.99951,3947.65,13591,41.5,43.062,42.5,42.937,43.812,1454.55,40.36,0,79.39999986,216.6717692,-1.215589756,###############################################################################################################################################################################################################################################################,3951.181538,15,1563828392,15:46:32,85,1.506,0.148,800,16,0.47,0.19,793.0644286,0.343636364,0.027814986,1,1.512527278,-0.006364553,0.000811478,1,2,2,2-Feb,2.96508,2.79152,0.152077,0.15719,0.0881278,0.089245,19717.9,25451.3,23558.4,27860.3,31356.2,33660.8,37650.6,40312,2.015,2.04392,0.129562,0,22.8761,999.9,48.077,29.044,19.5455,61.7277,29.4191,1,-0.102553,1.50298,20.1771,5.26401,12.0159,4.9991,3.2878,9999,568.3,9999,9999,1.87841,1.88339,1.88126,1.87836,1.8781,1.88025,1.87922,1.87526,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.506,0.148,2,513.715,508.176,21.5183,25.7926,29.9999,25.8183,25.7894,35.6588,22.867,42.0685,21.5104,800,16.428,100.382,100.53
ME304,plant_2,39,1563828455,4482.4,20190722 15:47:34,15:47:34,1563828455,0.001437321,17.62094528,893.329,570.7419908,56.71959594,88.77787291,0.093830719,3.401968091,0.092416343,0.057885514,241.6853033,25.54944242,25.0282,3.185027378,53.91383595,1.677234162,3.110953121,1.507793216,-63.38583831,-72.29900144,-4.487697736,101.5127658,-0.041087901,0.046124768,3.448853047,0,0,1,0,52812.10974,MPF-7010-20190722-12_45_36,82.75192308,624.4570769,541.7051538,0.867481808,-0.262470148,MPF-7085-20190722-15_50_47,216.5919231,252.254,0.141373683,0.5,1261.3116,17.62094528,89.15813291,0.437075329,0.014178428,1.475509117,DARK-7086-20190722-15_50_49,142,110.254,0.323453815,0.771473971,0.210393156,0.687095322,7085,300,300,300,7137.75,245.37,-0.00483077,2.59325,-,-,-,-,-,-,-,-,-,-,1500.12,1261.3116,0.840807136,0.191614271,1563828455,893.329,900.013,16.8772,16.3776,500.059,99.1785,0.200198,24.634,25.0282,999.9,0,0,9990.62,0,6.25347,-6.77838,908.566,914.998,0.496601,891.729,900.013,16.7262,16.3776,1.67356,1.6243,14.6533,14.1913,1500.12,23:21:08,0.0269923,0,216.593,4.99951,3947.36,13593,41.5,43.062,42.562,42.937,43.812,1454.76,40.36,0,82.4000001,216.5919231,-1.184136758,###############################################################################################################################################################################################################################################################,3949.993846,15,1563828481,15:48:00,86,1.6,0.151,900,16,0.5,0.24,893.2272381,0.318545455,0.019858799,1,1.509873463,0.002246276,0.001295691,1,2,2,2-Feb,2.96507,2.79175,0.164407,0.169769,0.0883105,0.0893573,19431.7,25072.5,23558.9,27861.3,31351.2,33659.2,37651.5,40314.1,2.01528,2.04472,0.130013,0,22.8914,999.9,48.077,29.044,19.5441,61.8577,29.2708,1,-0.102736,1.6947,20.1751,5.26461,12.0159,5.00025,3.28793,9999,568.4,9999,9999,1.87838,1.88337,1.88126,1.87836,1.87809,1.88023,1.87923,1.8753,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.6,0.151,2,513.842,508.68,21.5,25.7859,30.0002,25.8118,25.7829,39.2667,22.9041,42.0685,21.4896,900,16.3584,100.385,100.534
ME304,plant_2,40,1563828550,4574.4,20190722 15:49:09,15:49:09,1563828550,0.001381523,17.16429677,993.425,665.4817445,66.13689809,98.72855044,0.090458886,3.412479468,0.089147556,0.055833457,241.6469996,25.54359622,25.0202,3.183508909,54.0877568,1.681076125,3.108052957,1.502432785,-60.92515412,-73.9205897,-4.573674956,102.2275808,-0.041248928,0.046305535,3.459548171,0,0,1,0,53013.41981,MPF-7010-20190722-12_45_36,82.75192308,624.4570769,541.7051538,0.867481808,-0.262470148,MPF-7087-20190722-15_52_22,216.2265769,253.846,0.148197817,0.5,1261.11,17.16429677,93.44687458,0.449272393,0.013818594,1.459983915,DARK-7088-20190722-15_52_24,139.8,114.046,0.329861837,0.764687228,0.21987566,0.684156454,7087,300,300,300,7137.69,245.338,-0.00483074,1.80524,-,-,-,-,-,-,-,-,-,-,1499.88,1261.11,0.840807265,0.19161453,1563828550,993.425,999.979,16.9153,16.4351,500.045,99.1822,0.199787,24.6184,25.0202,999.9,0,0,10029.4,0,6.25347,-6.71021,1010.35,1016.69,0.476208,991.668,999.979,16.7603,16.4351,1.6773,1.63007,14.6879,14.246,1499.88,23:21:08,0.0269965,0,216.061,4.99951,3941.46,13590.7,41.5,43.062,42.562,42.937,43.812,1454.52,40.36,0,94.29999995,216.2265769,-1.936102559,###############################################################################################################################################################################################################################################################,3943.48,15,1563828569,15:49:28,87,1.757,0.155,1000,16,0.42,0.27,993.2731429,0.483272727,0.04420438,1,1.5049375,0.006628996,0.001281216,1,2,2,2-Feb,2.96503,2.79167,0.176041,0.181616,0.0884468,0.0895904,19161.5,24714.8,23559.2,27861.1,31347.5,33651.3,37651.9,40314.1,2.01513,2.04503,0.129633,0,22.8896,999.9,48.053,29.044,19.5345,61.2977,29.5393,1,-0.102924,1.7202,20.1754,5.25952,12.0159,4.9999,3.28797,9999,568.4,9999,9999,1.87838,1.88338,1.88126,1.87836,1.87808,1.8802,1.87925,1.87529,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.757,0.155,2,513.717,508.855,21.3814,25.7838,30.0001,25.8096,25.7791,42.7888,22.1641,42.0685,21.3582,1000,16.5168,100.386,100.534
ME304,plant_2,41,1563828642,4672.4,20190722 15:50:41,15:50:41,1563828642,0.001441733,17.53657041,1193.221,865.6717122,86.03275658,118.5854758,0.094132341,3.405275384,0.092710292,0.058069908,241.6469996,25.51952548,25.0035,3.180341144,53.85400197,1.672580336,3.105767956,1.507760808,-63.58042264,-72.95676107,-4.522929179,100.5868867,-0.041138543,0.046181618,3.452218128,0,0,1,0,52879.59562,MPF-7010-20190722-12_45_36,82.75192308,624.4570769,541.7051538,0.867481808,-0.262470148,MPF-7089-20190722-15_53_54,216.1707308,250.246,0.136167089,0.5,1261.11,17.53657041,85.86083852,0.457333983,0.014113789,1.495372861,DARK-7090-20190722-15_53_56,135.8,114.446,0.297741024,0.765794858,0.203441637,0.690802135,7089,300,300,300,7137.7,245.254,-0.00483077,2.20691,-,-,-,-,-,-,-,-,-,-,1499.88,1261.11,0.840807265,0.19161453,1563828642,1193.221,1200.03,16.8297,16.3285,500.017,99.1828,0.199859,24.6061,25.0035,999.9,0,0,10002.5,0,6.25347,-6.86206,1213.6,1219.95,0.507189,1191.41,1200.03,16.6807,16.3285,1.66982,1.61951,14.6186,14.1457,1499.88,23:21:08,0.0269965,0,215.869,4.99951,3938.77,13590.8,41.5,43.062,42.562,42.937,43.812,1454.52,40.36,0,91.70000005,216.1707308,-1.255692323,###############################################################################################################################################################################################################################################################,3941.682692,15,1563828667,15:51:06,88,1.808,0.149,1200,16,0.56,0.25,1193.164762,0.462857143,0.031565359,1,1.507212458,-0.006247698,0.001113254,1,2,2,2-Feb,2.96497,2.79151,0.197524,0.203501,0.0881389,0.0891673,18663.1,24054,23560.3,27860.9,31361.1,33668.2,37654,40314.1,2.01515,2.04562,0.12885,0,22.8857,999.9,48.004,29.044,19.5154,61.8177,29.5272,1,-0.10422,1.40529,20.1784,5.26356,12.0159,4.9995,3.28793,9999,568.4,9999,9999,1.87839,1.88338,1.88126,1.87836,1.87811,1.88022,1.87924,1.87529,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.808,0.149,2,513.692,509.247,21.5421,25.7816,29.9999,25.8053,25.7755,49.638,23.2223,42.0685,21.5361,1200,16.3983,100.391,100.534
ME304,plant_2,42,1563828740,4794.9,20190722 15:52:19,15:52:19,1563828740,0.001365257,17.95658862,1492.881,1135.51811,112.8466474,148.3610119,0.089537187,3.39576262,0.088246012,0.055268213,241.6837073,25.56415606,25.0193,3.183338121,54.12528346,1.683490096,3.110358023,1.499848025,-60.20782224,-71.12360967,-4.422537551,105.9297378,-0.04099294,0.046018167,3.442539218,0,0,1,0,52695.54756,MPF-7010-20190722-12_45_36,82.75192308,624.4570769,541.7051538,0.867481808,-0.262470148,MPF-7091-20190722-15_55_32,215.8357692,252.528,0.145299653,0.5,1261.3032,17.95658862,91.63345866,0.431350187,0.014444631,1.47282312,DARK-7092-20190722-15_55_34,143.6,108.928,0.336848476,0.773471151,0.216121325,0.686589511,7091,300,300,300,7137.69,246.21,-0.00483075,2.25069,-,-,-,-,-,-,-,-,-,-,1500.11,1261.3032,0.840807141,0.191614282,1563828740,1492.881,1499.95,16.9401,16.4656,500.081,99.1788,0.200194,24.6308,25.0193,999.9,0,0,9967.5,0,6.25347,-7.4696,1518.19,1525.06,0.465462,1490.67,1499.95,16.7821,16.4656,1.6792,1.63304,14.7055,14.2741,1500.11,23:21:08,0.0269923,0,215.853,4.99951,3935.4,13592.9,41.5,43.062,42.562,42.937,43.875,1454.75,40.36,0,97.60000014,215.8357692,-1.373264966,###############################################################################################################################################################################################################################################################,3937.089231,15,1563828771,15:52:51,89,2.209,0.158,1500,16,0.6,0.19,1492.539524,0.388051948,0.047255757,1,1.505390472,-0.011789913,0.001340048,1,2,2,2-Feb,2.96513,2.79154,0.226244,0.232739,0.0885293,0.0897094,17995.2,23171.2,23559.7,27860.4,31348.6,33649.7,37653.5,40313.6,2.01538,2.04693,0.128411,0,22.9088,999.9,47.979,29.054,19.5159,61.9477,29.1747,1,-0.102348,1.77936,20.1744,5.26132,12.0159,4.9997,3.288,9999,568.4,9999,9999,1.87842,1.88339,1.88127,1.87836,1.87814,1.8803,1.87925,1.87531,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,2.209,0.158,2,513.848,510.181,21.3268,25.7816,30,25.8053,25.7764,59.4473,22.2578,42.0685,21.3269,1500,16.5217,100.389,100.532
